Order ID,Product ID,Sales,Quantity,Discount,Profit
CA-2015-122756,TEC-MA-10001681,482.34,4.00,0.70,-337.64
CA-2015-122756,FUR-FU-10001935,2.96,1.00,0.20,0.78
CA-2014-115973,OFF-AR-10004757,2.62,1.00,0.20,0.43
CA-2017-101798,OFF-BI-10000050,23.36,4.00,0.20,7.88
CA-2017-101798,TEC-AC-10001998,39.98,2.00,0.00,13.59
US-2014-135972,TEC-PH-10003012,246.38,2.00,0.20,27.72
US-2014-135972,TEC-CO-10002313,1799.97,3.00,0.00,701.99
US-2014-134971,OFF-BI-10003982,12.46,3.00,0.80,-20.56
CA-2017-102946,OFF-BI-10004492,75.79,3.00,0.20,25.58
CA-2017-165603,OFF-ST-10000798,49.96,2.00,0.00,9.49
CA-2017-165603,OFF-PA-10002552,12.96,2.00,0.00,6.22
CA-2015-122259,OFF-SU-10002573,70.12,4.00,0.00,21.04
CA-2016-108987,OFF-ST-10001580,35.95,3.00,0.20,3.60
CA-2016-108987,FUR-BO-10004834,2396.27,4.00,0.32,-317.15
CA-2016-108987,OFF-ST-10000934,131.14,4.00,0.20,-32.78
CA-2016-108987,TEC-AC-10000158,57.58,2.00,0.20,0.72
CA-2014-113166,OFF-PA-10001947,9.57,2.00,0.20,3.47
CA-2014-155208,OFF-AR-10003478,39.07,6.00,0.20,9.77
CA-2017-117933,OFF-AP-10004249,35.91,3.00,0.00,9.70
CA-2017-117457,TEC-AC-10000158,179.95,5.00,0.00,37.79
CA-2017-117457,TEC-CO-10004115,1199.98,3.00,0.20,434.99
CA-2017-117457,OFF-PA-10003724,27.15,5.00,0.00,13.30
CA-2017-117457,FUR-TA-10002041,1004.02,7.00,0.20,-112.95
CA-2017-117457,OFF-PA-10002893,9.68,1.00,0.00,4.65
CA-2017-117457,OFF-LA-10003766,28.35,9.00,0.00,13.61
CA-2017-117457,OFF-PA-10001970,55.98,1.00,0.00,27.43
CA-2017-117457,FUR-BO-10001972,1336.83,13.00,0.15,31.45
CA-2017-117457,FUR-CH-10003956,113.57,2.00,0.20,-18.45
CA-2017-142636,OFF-PA-10000157,139.86,7.00,0.00,65.73
CA-2017-142636,FUR-CH-10001891,307.14,4.00,0.20,26.87
CA-2017-122105,OFF-AR-10004344,95.92,8.00,0.00,25.90
CA-2016-148796,FUR-CH-10004886,383.80,5.00,0.20,38.38
CA-2017-154816,OFF-PA-10003845,5.78,1.00,0.00,2.83
CA-2017-110478,OFF-AR-10001573,9.32,4.00,0.00,2.70
CA-2017-110478,OFF-EN-10000483,15.25,1.00,0.00,7.02
CA-2014-142048,TEC-AC-10004114,196.75,6.00,0.20,56.57
CA-2017-125388,FUR-FU-10004712,56.56,4.00,0.00,14.71
CA-2017-125388,OFF-ST-10000918,32.70,3.00,0.00,8.50
CA-2017-155705,FUR-CH-10000015,866.40,4.00,0.00,225.26
CA-2017-149160,FUR-FU-10003347,28.40,2.00,0.00,11.08
CA-2017-149160,OFF-BI-10001543,287.92,8.00,0.00,138.20
CA-2014-101476,TEC-MA-10000029,69.99,1.00,0.00,30.10
CA-2017-152275,OFF-AR-10000369,6.67,6.00,0.20,0.50
US-2016-123750,OFF-BI-10004584,189.59,2.00,0.70,-145.35
US-2016-123750,TEC-AC-10004659,408.74,7.00,0.20,76.64
US-2016-123750,TEC-AC-10004659,291.96,5.00,0.20,54.74
US-2016-123750,OFF-ST-10000617,4.77,2.00,0.20,-0.77
CA-2016-127369,OFF-ST-10003306,714.30,5.00,0.00,207.15
US-2014-150574,OFF-BI-10000773,4.81,2.00,0.70,-3.69
US-2014-150574,TEC-AC-10002600,247.80,5.00,0.20,-18.59
CA-2016-147375,TEC-MA-10002937,1007.98,3.00,0.30,43.20
CA-2016-147375,OFF-PA-10001970,313.49,7.00,0.20,113.64
CA-2017-130043,OFF-PA-10002230,31.87,8.00,0.20,11.55
CA-2017-157252,FUR-CH-10003396,207.85,3.00,0.10,2.31
CA-2016-115756,FUR-FU-10000246,12.22,1.00,0.00,3.67
CA-2016-115756,OFF-ST-10000060,194.94,3.00,0.00,23.39
CA-2016-115756,OFF-ST-10003058,70.95,3.00,0.00,20.58
CA-2016-115756,OFF-PA-10002222,91.36,4.00,0.00,42.03
CA-2016-115756,FUR-CH-10002372,242.94,3.00,0.00,29.15
CA-2016-115756,OFF-LA-10001317,22.05,7.00,0.00,10.58
CA-2017-154214,FUR-FU-10000206,2.91,1.00,0.00,1.37
CA-2016-166674,OFF-AR-10000588,59.52,3.00,0.00,15.48
CA-2016-166674,OFF-ST-10001469,161.94,3.00,0.00,9.72
CA-2016-166674,OFF-AR-10001953,263.88,6.00,0.00,71.25
CA-2016-166674,OFF-AR-10003156,30.48,3.00,0.00,7.92
CA-2016-166674,OFF-AR-10004974,9.84,3.00,0.00,2.85
CA-2016-166674,TEC-PH-10002365,35.12,4.00,0.00,9.13
CA-2017-147277,FUR-TA-10001539,284.36,2.00,0.40,-75.83
CA-2017-147277,OFF-ST-10000142,665.41,2.00,0.20,66.54
CA-2016-100153,TEC-AC-10001772,63.88,4.00,0.00,24.91
US-2014-110674,FUR-CH-10000225,129.57,2.00,0.20,-24.29
US-2016-157945,FUR-CH-10002331,747.56,3.00,0.30,-96.11
US-2016-157945,OFF-EN-10001415,8.93,2.00,0.20,3.35
CA-2015-109638,OFF-AP-10002472,103.92,4.00,0.00,36.37
CA-2015-109638,TEC-AC-10004571,899.91,9.00,0.00,377.96
CA-2015-109638,OFF-BI-10001098,51.31,3.00,0.20,18.60
CA-2016-109869,FUR-FU-10000023,23.56,5.00,0.20,7.07
CA-2016-109869,FUR-TA-10001889,1272.63,6.00,0.50,-814.48
CA-2016-109869,OFF-BI-10000315,28.49,5.00,0.70,-20.89
CA-2016-109869,OFF-SU-10003505,185.38,2.00,0.20,-34.76
CA-2016-109869,OFF-AP-10002578,78.27,2.00,0.20,5.87
US-2015-101399,FUR-FU-10002918,254.74,7.00,0.60,-312.06
CA-2017-154907,FUR-BO-10002824,205.33,2.00,0.32,-36.24
US-2016-100419,OFF-BI-10002194,4.79,3.00,0.80,-7.90
CA-2015-154144,OFF-PA-10004071,55.48,1.00,0.00,26.63
CA-2014-144666,OFF-ST-10002743,340.92,3.00,0.00,3.41
CA-2014-144666,FUR-BO-10001601,222.67,2.00,0.15,10.48
CA-2014-144666,TEC-PH-10002680,703.97,4.00,0.20,88.00
CA-2014-144666,OFF-ST-10001321,92.52,6.00,0.00,24.98
CA-2014-144666,OFF-PA-10001509,62.65,7.00,0.00,28.82
CA-2014-144666,OFF-PA-10003465,94.85,5.00,0.00,45.53
CA-2016-103891,TEC-PH-10000149,95.76,6.00,0.20,7.18
CA-2016-152632,FUR-FU-10002671,40.20,3.00,0.00,19.30
CA-2016-100790,OFF-AR-10003045,14.70,5.00,0.00,6.62
CA-2016-100790,OFF-ST-10000689,704.25,5.00,0.00,84.51
CA-2014-134677,TEC-AC-10001445,9.09,3.00,0.00,1.91
CA-2014-127691,OFF-AR-10002053,5.96,2.00,0.00,1.67
CA-2014-127691,TEC-AC-10002567,159.98,2.00,0.00,57.59
CA-2017-140963,OFF-LA-10003923,29.60,2.00,0.00,14.80
CA-2017-140963,FUR-BO-10001337,514.17,5.00,0.15,-30.25
CA-2017-140963,TEC-PH-10001924,279.96,5.00,0.20,17.50
CA-2014-154627,TEC-PH-10001363,2735.95,6.00,0.20,341.99
CA-2014-133753,TEC-PH-10000376,7.99,1.00,0.20,0.60
CA-2014-133753,TEC-AC-10000303,63.98,2.00,0.20,10.40
CA-2014-133753,OFF-AR-10001953,70.37,2.00,0.20,6.16
CA-2014-113362,OFF-ST-10001809,449.15,5.00,0.00,8.98
CA-2014-113362,OFF-EN-10003845,11.07,3.00,0.00,5.09
CA-2016-169166,TEC-AC-10000991,93.98,2.00,0.00,13.16
US-2016-120929,FUR-TA-10001857,189.88,3.00,0.40,-94.94
CA-2015-134782,OFF-EN-10001434,105.42,2.00,0.00,51.66
CA-2016-126158,OFF-BI-10002498,119.62,8.00,0.20,40.37
CA-2016-126158,FUR-FU-10004864,255.76,4.00,0.00,81.84
CA-2016-126158,FUR-CH-10002602,241.57,2.00,0.20,18.12
CA-2016-126158,FUR-FU-10000073,69.30,9.00,0.00,22.87
US-2016-105578,OFF-BI-10001670,22.62,2.00,0.70,-15.08
US-2016-105578,OFF-BI-10001658,14.95,2.00,0.70,-11.96
US-2016-105578,FUR-CH-10001215,801.57,2.00,0.20,50.10
US-2016-105578,OFF-BI-10000831,2.38,3.00,0.70,-1.90
US-2016-105578,OFF-PA-10000357,32.79,1.00,0.20,11.89
CA-2017-134978,OFF-BI-10003274,15.92,5.00,0.20,5.37
CA-2015-145352,OFF-AR-10001662,2.74,1.00,0.00,0.74
CA-2015-145352,OFF-AR-10003856,8.34,3.00,0.00,2.17
CA-2015-145352,OFF-ST-10001228,46.74,3.00,0.00,11.69
CA-2015-145352,OFF-BI-10003527,6354.95,5.00,0.00,3177.48
CA-2017-135307,FUR-FU-10001290,126.30,3.00,0.00,40.42
CA-2017-135307,TEC-AC-10002399,38.04,2.00,0.00,12.17
CA-2016-106341,OFF-AR-10002053,7.15,3.00,0.20,0.72
CA-2017-163405,OFF-AR-10003811,6.63,3.00,0.00,1.79
CA-2017-163405,OFF-AR-10001246,5.88,2.00,0.00,1.71
CA-2017-127432,TEC-CO-10003236,2999.95,5.00,0.00,1379.98
CA-2017-127432,OFF-ST-10004507,51.45,3.00,0.00,13.89
CA-2017-127432,OFF-PA-10001667,11.96,2.00,0.00,5.38
CA-2017-127432,OFF-ST-10004459,1126.02,3.00,0.00,56.30
CA-2015-157812,TEC-AC-10000171,18.39,1.00,0.20,5.29
CA-2015-157812,OFF-ST-10000736,129.57,2.00,0.20,-25.91
CA-2015-157812,OFF-BI-10000285,14.11,9.00,0.80,-21.17
CA-2017-145142,FUR-TA-10001857,210.98,2.00,0.00,21.10
US-2016-139486,TEC-PH-10003555,55.18,3.00,0.20,-12.41
US-2016-139486,TEC-AC-10003832,66.26,2.00,0.00,27.17
CA-2015-158792,OFF-FA-10002815,22.20,5.00,0.00,10.43
CA-2017-113558,FUR-CH-10003379,683.95,3.00,0.20,42.75
CA-2017-113558,FUR-FU-10001756,45.70,3.00,0.20,5.14
US-2015-138303,OFF-ST-10004963,36.34,3.00,0.20,-7.27
US-2015-138303,OFF-SU-10002881,666.25,1.00,0.20,-149.91
US-2015-138303,OFF-EN-10001335,52.51,6.00,0.20,19.69
CA-2015-102848,FUR-CH-10000595,190.72,1.00,0.20,11.92
US-2017-129441,FUR-FU-10000448,47.94,3.00,0.00,2.40
CA-2016-168753,TEC-PH-10000984,979.95,5.00,0.00,274.39
CA-2016-168753,OFF-BI-10002557,22.75,5.00,0.00,11.38
CA-2016-126613,OFF-ST-10001325,16.77,2.00,0.20,1.47
US-2017-122637,OFF-BI-10002429,42.62,7.00,0.80,-68.19
CA-2015-147851,OFF-BI-10004528,10.75,4.00,0.20,3.36
CA-2015-134894,OFF-AP-10001271,152.94,3.00,0.00,41.29
CA-2015-134894,FUR-CH-10002647,283.92,4.00,0.00,70.98
CA-2014-140795,TEC-AC-10001432,468.90,6.00,0.00,206.32
CA-2016-136924,TEC-PH-10002262,380.86,8.00,0.20,38.09
US-2015-120161,OFF-ST-10001809,646.78,9.00,0.20,-145.52
CA-2014-103849,TEC-AC-10001465,58.11,2.00,0.20,7.26
CA-2014-103849,TEC-PH-10002597,100.79,1.00,0.20,6.30
CA-2014-103849,FUR-FU-10000723,66.11,4.00,0.60,-84.29
CA-2017-162929,OFF-BI-10000404,41.28,6.00,0.20,13.93
CA-2017-162929,OFF-PA-10002986,13.36,2.00,0.00,6.41
CA-2015-113173,OFF-ST-10000604,250.27,9.00,0.20,15.64
CA-2015-113173,OFF-BI-10004738,11.36,3.00,0.80,-17.05
CA-2015-113173,OFF-SU-10001935,8.72,5.00,0.20,-1.74
CA-2016-136406,FUR-CH-10002024,1121.57,2.00,0.20,0.00
CA-2017-112774,FUR-FU-10003039,34.50,1.00,0.20,6.04
CA-2017-101945,OFF-FA-10004248,10.82,3.00,0.20,2.57
CA-2017-100650,OFF-ST-10001780,1295.78,2.00,0.00,310.99
CA-2014-155852,OFF-AR-10003560,19.46,4.00,0.20,3.40
CA-2016-113243,OFF-LA-10001297,20.70,2.00,0.00,9.94
CA-2016-113243,FUR-TA-10004256,1335.68,4.00,0.20,-217.05
CA-2016-113243,OFF-PA-10003441,32.40,5.00,0.00,15.55
CA-2017-118731,FUR-FU-10003347,42.60,3.00,0.00,16.61
CA-2017-118731,OFF-BI-10000069,84.06,7.00,0.20,27.32
CA-2014-145576,OFF-AP-10003914,13.00,5.00,0.20,1.30
CA-2014-145576,FUR-FU-10004020,13.13,3.00,0.20,3.77
CA-2015-130736,OFF-FA-10003467,3.96,2.00,0.00,0.00
CA-2015-130736,OFF-LA-10000634,2.61,1.00,0.00,1.20
CA-2017-137099,TEC-PH-10002496,374.38,3.00,0.20,46.80
CA-2017-156951,OFF-PA-10004530,91.84,8.00,0.00,45.00
CA-2017-156951,OFF-BI-10001107,81.09,7.00,0.20,27.37
CA-2017-156951,OFF-PA-10004451,19.44,3.00,0.00,9.33
CA-2017-156951,FUR-CH-10004997,451.15,3.00,0.20,0.00
CA-2017-164826,OFF-LA-10001297,72.45,7.00,0.00,34.78
CA-2017-164826,OFF-FA-10000585,13.96,4.00,0.00,6.42
CA-2017-164826,OFF-BI-10001922,33.26,7.00,0.20,11.23
CA-2017-164826,TEC-PH-10000347,14.85,3.00,0.00,4.01
CA-2016-127250,OFF-AR-10003394,8.82,3.00,0.00,2.38
CA-2015-149713,OFF-PA-10004530,160.72,14.00,0.00,78.75
CA-2015-149713,OFF-PA-10001450,19.92,4.00,0.00,9.76
CA-2015-149713,OFF-SU-10001574,7.30,2.00,0.00,2.19
CA-2017-118640,OFF-ST-10002974,69.71,2.00,0.20,8.71
CA-2017-118640,FUR-FU-10001475,8.79,1.00,0.60,-5.71
CA-2015-132906,OFF-SU-10004498,51.52,4.00,0.00,1.55
CA-2017-145233,TEC-PH-10004977,470.38,3.00,0.20,52.92
CA-2017-145233,TEC-PH-10000586,105.58,2.00,0.20,9.24
CA-2017-145233,OFF-AP-10000358,31.15,3.00,0.20,3.50
CA-2017-145233,OFF-BI-10002764,6.78,7.00,0.70,-4.75
CA-2017-145233,TEC-PH-10001254,406.37,4.00,0.20,30.48
CA-2015-128139,FUR-CH-10003956,70.98,1.00,0.00,4.97
CA-2015-128139,OFF-LA-10003930,294.93,3.00,0.00,144.52
US-2016-156986,TEC-PH-10003800,84.78,2.00,0.20,-20.14
US-2016-156986,OFF-PA-10002005,20.74,4.00,0.20,7.26
US-2016-156986,OFF-BI-10002498,16.82,3.00,0.70,-12.90
US-2016-156986,OFF-PA-10004101,10.37,2.00,0.20,3.63
CA-2014-135405,OFF-AR-10004078,9.34,2.00,0.20,1.17
CA-2014-135405,TEC-AC-10001266,31.20,3.00,0.20,9.75
CA-2014-131450,OFF-AP-10004708,76.12,2.00,0.00,22.07
CA-2014-131450,TEC-CO-10004115,1199.98,3.00,0.20,434.99
CA-2014-131450,TEC-PH-10002398,445.96,5.00,0.20,55.75
CA-2014-131450,FUR-FU-10001979,327.76,8.00,0.00,91.77
CA-2016-120180,OFF-SU-10004115,11.63,2.00,0.20,1.02
US-2016-100720,TEC-PH-10001425,143.98,3.00,0.40,-28.80
US-2016-100720,TEC-PH-10003963,494.38,4.00,0.40,-115.35
US-2016-100720,OFF-SU-10001574,5.84,2.00,0.20,0.73
CA-2014-149958,OFF-ST-10001490,142.78,1.00,0.20,17.85
CA-2014-149958,FUR-FU-10001756,45.70,3.00,0.20,5.14
CA-2014-149958,OFF-BI-10000773,7.22,3.00,0.70,-5.53
CA-2014-149958,OFF-BI-10001543,43.19,4.00,0.70,-31.67
CA-2014-149958,OFF-PA-10002120,131.90,3.00,0.20,47.82
US-2014-105767,OFF-BI-10000848,3.28,2.00,0.70,-2.63
US-2014-105767,OFF-AR-10001246,21.17,9.00,0.20,2.38
US-2014-105767,TEC-PH-10003092,55.19,2.00,0.40,-10.12
CA-2016-161816,TEC-PH-10003012,369.58,3.00,0.20,41.58
CA-2016-161816,OFF-LA-10004345,15.71,4.00,0.20,5.70
CA-2016-121223,OFF-PA-10001204,8.45,2.00,0.20,2.64
CA-2016-121223,TEC-PH-10004667,728.95,9.00,0.40,-157.94
CA-2017-138611,TEC-PH-10000011,119.94,10.00,0.40,15.99
CA-2017-138611,OFF-BI-10002949,3.65,2.00,0.70,-2.80
CA-2017-117947,FUR-FU-10003849,40.48,2.00,0.00,15.79
CA-2017-117947,FUR-FU-10000010,9.94,2.00,0.00,3.08
CA-2017-117947,OFF-BI-10002824,107.42,9.00,0.20,33.57
CA-2017-117947,TEC-PH-10002538,37.91,1.00,0.00,10.99
CA-2017-117947,FUR-FU-10000521,88.02,3.00,0.00,27.29
US-2014-111171,OFF-BI-10002103,8.69,5.00,0.80,-14.77
CA-2015-138009,FUR-CH-10004853,301.96,2.00,0.00,87.57
CA-2015-138009,OFF-AP-10000179,555.21,5.00,0.10,178.90
CA-2015-138009,OFF-ST-10001272,523.48,4.00,0.00,130.87
CA-2015-138009,OFF-AR-10004042,161.82,9.00,0.00,46.93
CA-2017-163020,FUR-FU-10000221,35.56,7.00,0.00,12.09
CA-2017-153787,OFF-AP-10001563,97.16,2.00,0.00,28.18
CA-2017-133431,OFF-BI-10000605,15.24,5.00,0.20,5.14
CA-2017-133431,OFF-PA-10002615,13.23,3.00,0.00,6.09
US-2016-135720,OFF-ST-10001963,243.38,3.00,0.20,-51.72
US-2016-135720,TEC-AC-10001267,119.80,5.00,0.20,29.95
US-2016-135720,TEC-PH-10002103,300.77,4.00,0.20,30.08
CA-2017-144694,TEC-AC-10002857,17.88,3.00,0.20,2.46
CA-2017-144694,OFF-LA-10003930,235.94,3.00,0.20,85.53
CA-2015-168004,FUR-CH-10001482,392.94,3.00,0.00,43.22
US-2016-123470,OFF-BI-10001989,18.88,3.00,0.70,-13.85
US-2016-123470,OFF-AP-10003287,122.33,3.00,0.20,12.23
CA-2016-115917,FUR-FU-10000576,1049.20,5.00,0.00,272.79
CA-2016-115917,OFF-BI-10004728,15.42,4.00,0.20,5.01
CA-2016-147067,FUR-FU-10000732,18.84,3.00,0.00,6.03
CA-2017-167913,OFF-ST-10000585,330.40,2.00,0.00,85.90
CA-2017-167913,OFF-LA-10002787,26.25,7.00,0.00,12.60
CA-2017-106103,TEC-AC-10003832,132.52,4.00,0.00,54.33
US-2017-127719,OFF-PA-10001934,6.48,1.00,0.00,3.18
CA-2017-126221,OFF-AP-10002457,209.30,2.00,0.00,56.51
CA-2016-103947,OFF-FA-10003112,31.56,5.00,0.20,9.86
CA-2016-103947,OFF-AP-10002350,30.14,2.00,0.20,3.01
CA-2016-160745,FUR-FU-10001935,14.80,4.00,0.00,6.07
CA-2016-160745,TEC-PH-10003273,302.38,3.00,0.20,22.68
CA-2016-160745,TEC-AC-10001142,316.00,4.00,0.00,31.60
CA-2016-132661,OFF-PA-10000482,379.40,10.00,0.00,178.32
CA-2017-140844,OFF-PA-10003892,97.82,2.00,0.00,45.98
CA-2017-140844,TEC-AC-10001101,103.12,8.00,0.00,10.31
CA-2016-137239,OFF-AP-10002439,113.55,2.00,0.20,8.52
CA-2016-137239,OFF-BI-10002827,3.32,2.00,0.70,-2.65
CA-2016-137239,OFF-EN-10002230,134.29,2.00,0.20,45.32
US-2016-156097,FUR-CH-10001215,701.37,2.00,0.30,-50.10
US-2016-156097,OFF-BI-10004654,2.31,2.00,0.80,-3.46
CA-2015-146563,OFF-ST-10001490,999.43,7.00,0.20,124.93
CA-2015-146563,OFF-ST-10001511,724.08,14.00,0.20,-135.77
CA-2015-146563,FUR-TA-10001768,918.79,5.00,0.30,-118.13
CA-2015-146563,OFF-BI-10003981,2.72,3.00,0.80,-4.22
CA-2016-123666,OFF-ST-10001522,459.95,5.00,0.00,18.40
CA-2016-143308,OFF-FA-10000621,10.74,3.00,0.00,5.26
CA-2017-132682,OFF-SU-10004231,23.76,3.00,0.20,2.08
CA-2017-132682,OFF-PA-10000474,85.06,3.00,0.20,28.71
CA-2017-132682,TEC-PH-10004042,381.58,3.00,0.20,28.62
CA-2014-156314,FUR-FU-10003096,30.36,5.00,0.20,8.73
US-2017-106663,FUR-FU-10002759,23.98,3.00,0.60,-14.39
US-2017-106663,FUR-TA-10000688,108.93,1.00,0.50,-71.89
US-2017-106663,OFF-PA-10002377,36.35,8.00,0.20,11.36
CA-2017-111178,OFF-AR-10001954,19.56,5.00,0.20,1.71
CA-2017-130351,OFF-AP-10004532,61.44,3.00,0.00,16.59
CA-2017-130351,OFF-PA-10002137,38.90,5.00,0.00,17.51
CA-2017-130351,TEC-AC-10003832,99.39,3.00,0.00,40.75
US-2017-119438,OFF-AP-10000804,2.69,3.00,0.80,-7.39
US-2017-119438,TEC-AC-10003614,27.82,3.00,0.20,4.52
US-2017-119438,FUR-FU-10003553,82.52,3.00,0.60,-41.26
US-2017-119438,OFF-BI-10004632,182.99,3.00,0.80,-320.24
CA-2016-164511,OFF-BI-10003305,14.35,3.00,0.20,4.66
CA-2016-164511,OFF-ST-10002583,64.96,2.00,0.00,2.60
CA-2016-164511,OFF-ST-10004507,68.60,4.00,0.00,18.52
US-2017-168116,TEC-MA-10004125,7999.98,4.00,0.50,-3839.99
US-2017-168116,OFF-AP-10002457,167.44,2.00,0.20,14.65
CA-2014-157784,TEC-AC-10003911,479.97,3.00,0.00,163.19
CA-2014-157784,OFF-LA-10001934,14.62,2.00,0.00,6.87
CA-2014-157784,OFF-PA-10000304,19.44,3.00,0.00,9.33
CA-2017-161480,FUR-BO-10004015,191.98,2.00,0.20,4.80
US-2014-117135,FUR-FU-10004071,104.01,1.00,0.00,14.56
US-2014-117135,TEC-PH-10002033,284.82,1.00,0.00,74.05
US-2014-117135,OFF-ST-10002444,36.84,3.00,0.00,10.32
CA-2015-131534,TEC-AC-10002253,166.24,1.00,0.00,24.94
CA-2015-131534,OFF-PA-10000743,33.40,5.00,0.00,16.03
CA-2015-119291,OFF-AR-10003373,198.27,8.00,0.20,17.35
CA-2015-119291,OFF-LA-10002312,47.36,4.00,0.20,17.76
CA-2015-119291,OFF-EN-10000927,200.98,7.00,0.20,62.81
CA-2015-119291,OFF-LA-10003510,97.70,4.00,0.20,31.75
CA-2015-119291,OFF-AR-10001118,2.70,1.00,0.20,0.81
CA-2015-119291,OFF-BI-10001575,18.59,2.00,0.70,-13.63
CA-2015-119291,OFF-BI-10001982,4.90,3.00,0.70,-3.43
CA-2017-114552,FUR-FU-10002960,15.07,3.00,0.20,4.14
CA-2016-163755,FUR-FU-10003394,209.88,3.00,0.00,35.68
CA-2015-142027,FUR-TA-10002774,369.91,3.00,0.20,-13.87
CA-2014-138527,OFF-PA-10001800,10.37,2.00,0.20,3.63
CA-2014-138527,OFF-AP-10001469,166.84,5.00,0.20,18.77
CA-2014-138527,TEC-AC-10002399,15.22,1.00,0.20,2.28
CA-2014-112158,TEC-AC-10003628,119.96,4.00,0.00,52.78
CA-2014-112158,FUR-BO-10003272,883.92,5.00,0.20,-110.49
CA-2014-112158,OFF-BI-10000050,46.72,8.00,0.20,15.77
CA-2014-113887,OFF-PA-10004071,55.48,1.00,0.00,26.63
CA-2017-146136,OFF-EN-10001219,24.45,4.00,0.20,8.86
US-2017-100048,OFF-AP-10001154,281.34,6.00,0.00,109.72
US-2017-100048,TEC-PH-10003012,307.98,2.00,0.00,89.31
US-2017-100048,TEC-AC-10001606,299.97,3.00,0.00,113.99
CA-2014-153150,OFF-BI-10003355,19.92,5.00,0.20,6.97
CA-2014-130092,FUR-FU-10000010,9.94,2.00,0.00,3.08
CA-2017-108910,FUR-FU-10002253,103.06,3.00,0.20,24.48
CA-2014-104472,OFF-BI-10001658,59.81,3.00,0.20,19.44
CA-2014-104472,FUR-FU-10000246,73.32,6.00,0.00,22.00
CA-2016-112942,OFF-PA-10004092,146.82,3.00,0.00,73.41
CA-2016-142335,FUR-TA-10000198,1652.94,3.00,0.00,231.41
CA-2016-142335,OFF-ST-10000036,296.37,3.00,0.00,80.02
CA-2014-117429,FUR-FU-10000222,129.92,5.00,0.20,21.11
CA-2016-114713,OFF-SU-10004664,45.58,7.00,0.20,5.13
CA-2017-144113,OFF-EN-10001141,17.57,2.00,0.20,6.37
CA-2017-144113,TEC-PH-10002170,55.99,1.00,0.20,5.60
US-2016-150861,OFF-PA-10001954,182.72,8.00,0.00,84.05
US-2016-150861,FUR-TA-10002228,400.03,2.00,0.40,-153.35
US-2016-150861,OFF-ST-10004634,33.63,3.00,0.00,10.09
US-2016-150861,FUR-CH-10002965,542.65,3.00,0.10,102.50
US-2016-150861,OFF-LA-10001317,6.30,2.00,0.00,3.02
CA-2017-131954,OFF-ST-10000736,242.94,3.00,0.00,9.72
CA-2017-131954,TEC-AC-10003610,179.97,3.00,0.00,86.39
CA-2017-131954,OFF-BI-10003982,99.70,6.00,0.20,33.65
CA-2017-131954,OFF-BI-10003291,27.94,4.00,0.20,9.43
CA-2017-131954,FUR-BO-10001619,84.98,1.00,0.00,18.70
CA-2017-131954,OFF-BI-10000138,18.72,5.00,0.20,6.55
CA-2014-132500,TEC-AC-10001383,49.98,2.00,0.00,8.50
CA-2014-112326,OFF-LA-10003223,11.78,3.00,0.20,4.27
CA-2014-112326,OFF-ST-10002743,272.74,3.00,0.20,-64.77
CA-2014-112326,OFF-BI-10004094,3.54,2.00,0.80,-5.49
US-2016-146710,OFF-SU-10004498,51.52,5.00,0.20,-10.95
US-2016-146710,OFF-PA-10002615,3.53,1.00,0.20,1.15
US-2016-146710,OFF-PA-10004971,4.62,1.00,0.20,1.68
US-2016-146710,OFF-SU-10004261,55.17,4.00,0.20,6.21
CA-2014-124429,FUR-TA-10002607,567.12,10.00,0.20,-28.36
CA-2014-124429,OFF-ST-10001809,359.32,4.00,0.00,7.19
CA-2016-150889,TEC-PH-10000004,11.99,1.00,0.20,0.90
CA-2017-126074,OFF-BI-10003638,58.05,3.00,0.00,26.70
CA-2017-126074,FUR-FU-10003577,157.74,11.00,0.00,56.79
CA-2017-126074,OFF-AR-10003478,56.98,7.00,0.00,22.79
CA-2017-126074,OFF-BI-10000546,2.88,1.00,0.00,1.41
CA-2016-110499,TEC-CO-10002095,1199.98,3.00,0.20,374.99
CA-2015-135272,FUR-FU-10002759,79.92,4.00,0.00,28.77
CA-2016-140928,FUR-TA-10001095,383.44,4.00,0.45,-167.32
CA-2014-106803,OFF-ST-10002444,24.56,2.00,0.00,6.88
CA-2014-106803,TEC-AC-10001267,119.80,4.00,0.00,47.92
CA-2017-117240,OFF-BI-10000848,13.13,3.00,0.20,4.27
CA-2017-133333,OFF-PA-10002377,22.72,4.00,0.00,10.22
CA-2015-112319,OFF-PA-10003441,58.32,9.00,0.00,27.99
CA-2017-126046,OFF-LA-10004484,12.39,3.00,0.00,5.70
CA-2015-114923,TEC-PH-10003931,107.98,3.00,0.40,-27.00
CA-2014-162775,OFF-EN-10001990,11.36,2.00,0.00,5.34
CA-2014-162775,OFF-EN-10001532,50.94,3.00,0.00,25.47
CA-2014-162775,TEC-AC-10003174,646.74,6.00,0.00,258.70
CA-2014-162775,OFF-BI-10004187,5.64,3.00,0.00,2.71
CA-2014-162775,OFF-ST-10000025,572.58,6.00,0.00,34.35
CA-2014-106810,FUR-FU-10004306,310.88,2.00,0.20,23.32
CA-2016-157245,FUR-CH-10003746,641.96,2.00,0.00,179.75
CA-2017-104220,OFF-BI-10001036,18.28,2.00,0.00,9.14
CA-2017-104220,TEC-PH-10004614,207.00,3.00,0.00,51.75
CA-2017-104220,OFF-BI-10000301,32.35,5.00,0.00,16.18
